engine_id,cycle,setting1,setting2,setting3,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,sensor10,sensor11,sensor12,sensor13,sensor14,sensor15,sensor16,sensor17,sensor18,sensor19,sensor20,sensor21,anomaly,decision,risk,max_cycle,RUL,ae_anomaly,true_label
1,84,0.0005,0.0002,100.0,518.67,0.430722891566262,0.31567473294091997,0.4110398379473317,14.62,21.61,0.6537842190016079,2388.05,9050.47,1.3,0.31547619047619335,521.54,2388.06,8131.54,8.4139,0.03,392,2388,100.0,38.73,23.2653,0,🔥 High Temperature - Reduce Load,Medium Risk,192,108,False,0
1,85,0.0025,0.0003,100.0,518.67,0.32228915662648205,0.41595814257684793,0.4002363268062119,14.62,21.61,0.7326892109500847,2388.01,9056.08,1.3,0.3035714285714306,522.3,2388.05,8135.31,8.4499,0.03,392,2388,100.0,39.01,23.284,0,🔥 High Temperature - Reduce Load,Medium Risk,192,107,False,0
1,86,-0.0012,0.0004,100.0,518.67,0.18975903614457934,0.3871811641595855,0.3597231600270092,14.62,21.61,0.6183574879227081,2388.1,9047.26,1.3,0.31547619047619335,521.82,2388.09,8130.06,8.4173,0.03,394,2388,100.0,38.94,23.3945,0,🔥 High Temperature - Reduce Load,Medium Risk,192,106,False,0
1,87,0.0,-0.0004,100.0,518.67,0.33734939759037275,0.3411816001744086,0.5207629979743409,14.62,21.61,0.6843800322061213,2388.14,9050.52,1.3,0.29166666666666785,521.43,2388.06,8130.41,8.4326,0.03,391,2388,100.0,38.88,23.3402,0,🔥 High Temperature - Reduce Load,Medium Risk,192,105,False,0
1,88,0.0029,0.0003,100.0,518.67,0.2259036144578488,0.22345759755832262,0.4024307900067505,14.62,21.61,0.7455716586151482,2388.07,9046.73,1.3,0.3630952380952408,522.2,2388.04,8131.47,8.4586,0.03,392,2388,100.0,38.9,23.3086,0,🔥 High Temperature - Reduce Load,Medium Risk,192,104,False,0
1,89,0.0008,-0.0001,100.0,518.67,0.31024096385542066,0.2984521473730126,0.33710330857528703,14.62,21.61,0.6537842190016079,2388.05,9055.24,1.3,0.3630952380952408,521.55,2388.08,8135.15,8.4489,0.03,392,2388,100.0,38.95,23.3288,0,🔥 High Temperature - Reduce Load,Medium Risk,192,103,False,0
1,90,0.0017,-0.0001,100.0,518.67,0.4397590361445509,0.2908218879441975,0.5178933153274841,14.62,21.61,0.4879227053140056,2388.1,9051.27,1.3,0.2797619047619051,521.49,2388.09,8129.72,8.3961,0.03,391,2388,100.0,38.98,23.4712,0,🔥 High Temperature - Reduce Load,Medium Risk,192,102,False,0
1,91,0.0025,-0.0004,100.0,518.67,0.23192771084336528,0.3008502289077839,0.3799797434166088,14.62,21.61,0.5942028985507193,2388.04,9050.72,1.3,0.2797619047619051,521.55,2388.1,8134.4,8.3949,0.03,394,2388,100.0,39.11,23.3842,0,🔥 High Temperature - Reduce Load,Medium Risk,192,101,False,0
1,92,0.001,-0.0002,100.0,518.67,0.5060240963855449,0.41399607586658504,0.31262660364618355,14.62,21.61,0.637681159420282,2388.14,9048.36,1.3,0.3571428571428612,521.91,2388.05,8131.39,8.3982,0.03,392,2388,100.0,38.99,23.3522,0,🔥 High Temperature - Reduce Load,Medium Risk,192,100,False,0
1,93,0.0032,0.0002,100.0,518.67,0.4939759036144551,0.4948768258120779,0.44277515192437633,14.62,21.61,0.6795491143317349,2388.07,9047.87,1.3,0.3630952380952408,521.43,2388.08,8133.15,8.421,0.03,392,2388,100.0,38.86,23.2477,0,🔥 High Temperature - Reduce Load,Medium Risk,192,99,False,0
1,94,-0.0021,0.0002,100.0,518.67,0.3734939759036138,0.26662306518421985,0.38301823092505316,14.62,21.61,0.6457326892109592,2388.15,9045.83,1.3,0.375,521.61,2388.07,8132.4,8.4524,0.03,393,2388,100.0,38.85,23.3758,0,🔥 High Temperature - Reduce Load,Medium Risk,192,98,False,0
1,95,0.0019,0.0003,100.0,518.67,0.49698795180722755,0.14301286243732392,0.47012153950033664,14.62,21.61,0.6537842190016079,2388.02,9048.85,1.3,0.31547619047619335,521.92,2388.02,8131.63,8.4575,0.03,394,2388,100.0,38.76,23.3269,0,🔥 High Temperature - Reduce Load,Medium Risk,192,97,False,0
1,96,-0.0034,0.0001,100.0,518.67,0.2951807228915868,0.28406365816437784,0.21792707629979802,14.62,21.61,0.5619967793880818,2388.07,9048.71,1.3,0.32142857142857295,521.66,2388.06,8130.69,8.4311,0.03,392,2388,100.0,38.88,23.3255,0,🔥 High Temperature - Reduce Load,Medium Risk,192,96,False,0
1,97,0.0035,-0.0003,100.0,518.67,0.25903614457831736,0.5391323304992426,0.43146522619851524,14.62,21.61,0.5716586151368688,2388.09,9046.1,1.3,0.3630952380952408,521.67,2388.06,8128.74,8.4105,0.03,392,2388,100.0,39.01,23.2963,0,🔥 High Temperature - Reduce Load,Medium Risk,192,95,False,0
1,98,0.0006,0.0004,100.0,518.67,0.23795180722891018,0.43754087638979655,0.37660364618501063,14.62,21.61,0.4669887278582934,2388.06,9045.49,1.3,0.3095238095238102,522.31,2388.06,8127.89,8.4012,0.03,391,2388,100.0,38.96,23.2554,0,🔥 High Temperature - Reduce Load,Medium Risk,192,94,False,0
1,99,-0.0005,-0.0,100.0,518.67,0.3765060240963862,0.472858077174628,0.4031060094530723,14.62,21.61,0.6296296296296333,2388.08,9045.14,1.3,0.32738095238095255,521.42,2388.1,8131.77,8.4481,0.03,393,2388,100.0,38.82,23.2323,0,🔥 High Temperature - Reduce Load,Medium Risk,192,93,False,0
1,100,-0.0021,-0.0003,100.0,518.67,0.30421686746987575,0.4052757793765025,0.4912221471978384,14.62,21.61,0.7037037037037095,2388.07,9045.72,1.3,0.4702380952380949,521.55,2388.08,8132.49,8.4241,0.03,392,2388,100.0,38.93,23.409,0,🔥 High Temperature - Reduce Load,Medium Risk,192,92,False,0
1,101,0.0012,0.0003,100.0,518.67,0.463855421686759,0.2864617396991562,0.3571910871033097,14.62,21.61,0.5668276972624824,2388.06,9052.3,1.3,0.45833333333333215,521.89,2388.08,8125.97,8.4353,0.03,391,2388,100.0,38.75,23.4149,0,🔥 High Temperature - Reduce Load,Medium Risk,192,91,False,0
1,102,0.0017,0.0005,100.0,518.67,0.4939759036144551,0.39393939393939803,0.35735989196489015,14.62,21.61,0.5748792270531311,2388.15,9051.36,1.3,0.38095238095238315,521.38,2388.05,8130.4,8.4561,0.03,393,2388,100.0,38.94,23.3653,0,🔥 High Temperature - Reduce Load,Medium Risk,192,90,False,0
1,103,-0.0013,0.0001,100.0,518.67,0.3012048192771033,0.22302158273381423,0.353814989871708,14.62,21.61,0.6103059581320451,2388.09,9053.28,1.3,0.4285714285714306,521.41,2388.1,8124.4,8.4263,0.03,392,2388,100.0,38.69,23.4289,0,🔥 High Temperature - Reduce Load,Medium Risk,192,89,False,0
1,104,-0.0001,0.0001,100.0,518.67,0.3253012048192545,0.42707652060170886,0.405131667792034,14.62,21.61,0.6135265700483075,2388.08,9044.73,1.3,0.29166666666666785,522.38,2388.09,8131.89,8.4021,0.03,392,2388,100.0,38.96,23.3393,0,🔥 High Temperature - Reduce Load,Medium Risk,192,88,False,0
1,105,0.0024,0.0004,100.0,518.67,0.24096385542168264,0.375844778722481,0.35398379473328845,14.62,21.61,0.5249597423510437,2388.09,9048.36,1.3,0.2738095238095255,521.81,2388.08,8134.01,8.4326,0.03,393,2388,100.0,38.77,23.3857,0,🔥 High Temperature - Reduce Load,Medium Risk,192,87,False,0
1,106,0.0,0.0001,100.0,518.67,0.4427710843373234,0.39263134946588707,0.37474679270762934,14.62,21.61,0.6038647342995205,2388.08,9049.82,1.3,0.3511904761904745,521.51,2388.09,8126.38,8.4664,0.03,392,2388,100.0,39.08,23.4148,0,🔥 High Temperature - Reduce Load,Medium Risk,192,86,False,0
1,107,-0.0012,-0.0001,100.0,518.67,0.397590361445765,0.5251798561151162,0.43011478730587527,14.62,21.61,0.626409017713371,2388.07,9048.68,1.3,0.29761904761904745,521.75,2388.07,8132.4,8.4241,0.03,396,2388,100.0,39.01,23.4086,0,🔥 High Temperature - Reduce Load,Medium Risk,192,85,False,0
1,108,0.0008,0.0001,100.0,518.67,0.6867469879518069,0.32417702201875187,0.29068197164078313,14.62,21.61,0.737520128824471,2388.14,9047.03,1.3,0.45238095238095255,521.52,2388.03,8131.52,8.4133,0.03,393,2388,100.0,38.75,23.3032,1,🔥 High Temperature - Reduce Load,Medium Risk,192,84,True,0
1,109,-0.0011,-0.0003,100.0,518.67,0.3855421686747036,0.33594942228036473,0.4532410533423352,14.62,21.61,0.6022544283413964,2388.1,9051.13,1.3,0.4345238095238102,521.62,2388.11,8130.97,8.3757,0.03,394,2388,100.0,39.05,23.3561,0,🔥 High Temperature - Reduce Load,Medium Risk,192,83,False,0
1,110,-0.0,0.0004,100.0,518.67,0.4036144578313099,0.41356006104207665,0.32106684672518426,14.62,21.61,0.681159420289859,2388.13,9051.4,1.3,0.4166666666666643,522.01,2388.12,8127.16,8.4638,0.03,393,2388,100.0,39.06,23.2951,0,🔥 High Temperature - Reduce Load,Medium Risk,192,82,False,0
1,111,0.0008,0.0004,100.0,518.67,0.4397590361445509,0.2908218879441975,0.43652937204591424,14.62,21.61,0.5861513687600706,2388.12,9051.64,1.3,0.45833333333333215,521.53,2388.14,8132.4,8.4447,0.03,392,2388,100.0,38.92,23.2135,0,🔥 High Temperature - Reduce Load,Medium Risk,192,81,False,0
1,112,0.0005,0.0003,100.0,518.67,0.4367469879518069,0.33616742969261537,0.3306887238352445,14.62,21.61,0.5378421900161072,2388.06,9051.28,1.3,0.2202380952380949,521.9,2388.08,8131.52,8.4445,0.03,394,2388,100.0,38.84,23.3207,0,🔥 High Temperature - Reduce Load,Medium Risk,192,80,False,0
1,113,0.0007,0.0001,100.0,518.67,0.4427710843373234,0.4318726836712443,0.41087103308575124,14.62,21.61,0.4927536231884062,2388.1,9053.15,1.3,0.3630952380952408,521.75,2388.16,8129.32,8.458,0.03,393,2388,100.0,38.9,23.3101,0,🔥 High Temperature - Reduce Load,Medium Risk,192,79,False,0
1,114,0.0003,0.0004,100.0,518.67,0.3313253012047994,0.3788968824940113,0.3497636731937881,14.62,21.61,0.7149758454106205,2388.07,9046.58,1.3,0.4345238095238102,521.68,2388.15,8132.36,8.429,0.03,394,2388,100.0,38.89,23.3754,0,🔥 High Temperature - Reduce Load,Medium Risk,192,78,False,0
1,115,-0.0017,0.0005,100.0,518.67,0.4367469879518069,0.5188576411597978,0.4110398379473317,14.62,21.61,0.6892109500805219,2388.11,9050.37,1.3,0.3452380952380949,521.36,2388.12,8127.6,8.4345,0.03,393,2388,100.0,38.93,23.3022,0,🔥 High Temperature - Reduce Load,Medium Risk,192,77,False,0
1,116,-0.002,-0.0003,100.0,518.67,0.430722891566262,0.20209287115762464,0.33322079675894756,14.62,21.61,0.7326892109500847,2388.08,9049.71,1.3,0.3452380952380949,521.6,2388.05,8134.46,8.4059,0.03,394,2388,100.0,39.03,23.3512,0,🔥 High Temperature - Reduce Load,Medium Risk,192,76,False,0
1,117,0.0005,0.0004,100.0,518.67,0.3524096385542066,0.4083278831480328,0.4574611748818356,14.62,21.61,0.7632850241545981,2388.1,9049.61,1.3,0.3988095238095255,521.22,2388.1,8126.12,8.4256,0.03,391,2388,100.0,38.73,23.1766,0,🔥 High Temperature - Reduce Load,Medium Risk,192,75,False,0
1,118,-0.0006,-0.0004,100.0,518.67,0.3403614457831452,0.318944844124708,0.45729237002025513,14.62,21.61,0.7085346215780959,2388.1,9051.12,1.3,0.4166666666666643,521.31,2388.12,8135.21,8.4197,0.03,393,2388,100.0,38.88,23.2966,0,🔥 High Temperature - Reduce Load,Medium Risk,192,74,False,0
1,119,0.0013,0.0005,100.0,518.67,0.4397590361445509,0.5615870939611938,0.3749155975692098,14.62,21.61,0.6312399355877574,2388.1,9045.89,1.3,0.4166666666666643,521.46,2388.09,8123.85,8.4194,0.03,394,2388,100.0,39.01,23.3188,0,🔥 High Temperature - Reduce Load,Medium Risk,192,73,False,0
1,120,-0.0024,0.0005,100.0,518.67,0.4819277108433653,0.4957488554610876,0.4292707629979766,14.62,21.61,0.6135265700483075,2388.1,9048.72,1.3,0.44642857142857295,521.34,2388.1,8125.57,8.4029,0.03,393,2388,100.0,38.81,23.3061,0,🔥 High Temperature - Reduce Load,Medium Risk,192,72,False,0
1,121,-0.0033,0.0004,100.0,518.67,0.4277108433734895,0.49095269239154504,0.5005064145847413,14.62,21.61,0.6199677938808463,2388.07,9040.97,1.3,0.3511904761904745,521.3,2388.04,8133.94,8.4263,0.03,394,2388,100.0,38.63,23.422,0,🔥 High Temperature - Reduce Load,Medium Risk,192,71,False,0
1,122,0.0026,-0.0001,100.0,518.67,0.6295180722891587,0.49356878133856696,0.5354490209318037,14.62,21.61,0.5764895330112694,2388.15,9042.39,1.3,0.44642857142857295,520.92,2388.12,8131.81,8.4256,0.03,393,2388,100.0,38.86,23.2793,0,🔥 High Temperature - Reduce Load,Medium Risk,192,70,False,0
1,123,0.0016,-0.0002,100.0,518.67,0.6566265060240823,0.34052757793765664,0.3509453072248476,14.62,21.61,0.44927536231882925,2388.12,9049.44,1.3,0.33333333333333215,521.6,2388.17,8129.72,8.4396,0.03,392,2388,100.0,38.9,23.292,1,🔥 High Temperature - Reduce Load,Medium Risk,192,69,True,0
1,124,0.0025,0.0002,100.0,518.67,0.38253012048193114,0.35099193372575144,0.3381161377447661,14.62,21.61,0.3880837359098166,2388.13,9053.03,1.3,0.4166666666666643,521.4,2388.13,8133.82,8.4416,0.03,393,2388,100.0,38.8,23.2341,0,🔥 High Temperature - Reduce Load,Medium Risk,192,68,False,0
1,125,-0.0004,0.0005,100.0,518.67,0.5271084337349521,0.31458469587966675,0.4080013504388944,14.62,21.61,0.41706924315620597,2388.13,9046.16,1.3,0.4642857142857153,521.57,2388.11,8126.33,8.4079,0.03,394,2388,100.0,38.68,23.3039,0,🔥 High Temperature - Reduce Load,Medium Risk,192,67,False,0
1,126,0.0016,0.0001,100.0,518.67,0.3855421686747036,0.2528885982123441,0.6119176232275478,14.62,21.61,0.6231884057971087,2388.05,9049.11,1.3,0.38095238095238315,521.35,2388.08,8130.94,8.4378,0.03,392,2388,100.0,38.85,23.2289,0,🔥 High Temperature - Reduce Load,Medium Risk,192,66,False,0
1,127,-0.001,0.0002,100.0,518.67,0.5361445783132694,0.3457597558317005,0.291019581363944,14.62,21.61,0.637681159420282,2388.09,9047.9,1.3,0.4642857142857153,521.34,2388.1,8133.0,8.4626,0.03,393,2388,100.0,38.91,23.2772,0,🔥 High Temperature - Reduce Load,Medium Risk,192,65,False,0
1,128,-0.0006,0.0003,100.0,518.67,0.3795180722891587,0.4977109221713576,0.4188048615800142,14.62,21.61,0.4653784219001551,2388.13,9056.59,1.3,0.45833333333333215,521.96,2388.16,8132.08,8.4413,0.03,393,2388,100.0,38.85,23.2641,0,🔥 High Temperature - Reduce Load,Medium Risk,192,64,False,0
1,129,-0.0033,0.0003,100.0,518.67,0.36144578313252396,0.4423370394593462,0.44176232275489724,14.62,21.61,0.41384863123992943,2388.09,9046.08,1.3,0.45238095238095255,522.02,2388.13,8127.33,8.4681,0.03,393,2388,100.0,38.84,23.2656,0,🔥 High Temperature - Reduce Load,Medium Risk,192,63,False,0
1,130,-0.0007,0.0002,100.0,518.67,0.4487951807228967,0.3239590146065012,0.506414584740039,14.62,21.61,0.4524959742350916,2388.13,9042.97,1.3,0.3630952380952408,521.49,2388.07,8125.29,8.3938,0.03,394,2388,100.0,38.71,23.3461,0,🔥 High Temperature - Reduce Load,Medium Risk,192,62,False,0
1,131,0.0002,-0.0001,100.0,518.67,0.5421686746987859,0.3213429256594722,0.5232950708980404,14.62,21.61,0.6199677938808463,2388.11,9045.1,1.3,0.5059523809523832,521.45,2388.13,8126.38,8.4328,0.03,391,2388,100.0,38.73,23.3435,0,🔥 High Temperature - Reduce Load,Medium Risk,192,61,False,0
1,132,0.0032,-0.0001,100.0,518.67,0.5963855421686901,0.5454545454545467,0.3968602295746102,14.62,21.61,0.5330112721417066,2388.17,9044.04,1.3,0.422619047619051,521.64,2388.16,8128.92,8.4227,0.03,393,2388,100.0,38.53,23.3186,0,🔥 High Temperature - Reduce Load,Medium Risk,192,60,False,0
1,133,0.0032,-0.0002,100.0,518.67,0.3734939759036138,0.47089601046435803,0.4702903443619171,14.62,21.61,0.6392914653784345,2388.11,9050.95,1.3,0.4285714285714306,521.23,2388.09,8130.93,8.4604,0.03,394,2388,100.0,38.95,23.2521,0,🔥 High Temperature - Reduce Load,Medium Risk,192,59,False,0
1,134,-0.0014,0.0,100.0,518.67,0.4939759036144551,0.274253324613035,0.3446995273463891,14.62,21.61,0.5394524959742455,2388.11,9046.16,1.3,0.5357142857142847,521.52,2388.13,8131.3,8.4293,0.03,393,2388,100.0,38.68,23.2833,0,🔥 High Temperature - Reduce Load,Medium Risk,192,58,False,0
1,135,-0.0017,0.0001,100.0,518.67,0.3734939759036138,0.316328755177679,0.41492234976367115,14.62,21.61,0.5217391304347814,2388.14,9050.65,1.3,0.29166666666666785,520.99,2388.12,8129.34,8.4242,0.03,392,2388,100.0,38.85,23.2744,0,🔥 High Temperature - Reduce Load,Medium Risk,192,57,False,0
1,136,0.003,-0.0001,100.0,518.67,0.49096385542168264,0.298234139960762,0.37373396353815025,14.62,21.61,0.6972624798711706,2388.06,9040.89,1.3,0.3452380952380949,521.54,2388.11,8130.43,8.4469,0.03,393,2388,100.0,38.76,23.1699,0,🔥 High Temperature - Reduce Load,Medium Risk,192,56,False,0
1,137,-0.0011,0.0,100.0,518.67,0.36746987951806886,0.515587529976024,0.38656313301823175,14.62,21.61,0.5700483091787447,2388.14,9040.55,1.3,0.6190476190476204,521.63,2388.12,8128.81,8.449,0.03,394,2388,100.0,38.87,23.2593,0,🔥 High Temperature - Reduce Load,Medium Risk,192,55,False,0
1,138,-0.0011,0.0001,100.0,518.67,0.47590361445782037,0.409417920209286,0.5248143146522608,14.62,21.61,0.4927536231884062,2388.11,9049.64,1.3,0.32738095238095255,521.57,2388.18,8129.67,8.4208,0.03,392,2388,100.0,39.0,23.3664,0,🔥 High Temperature - Reduce Load,Medium Risk,192,54,False,0
1,139,-0.0014,0.0005,100.0,518.67,0.5722891566265105,0.46304774362328516,0.5123227548953402,14.62,21.61,0.5475040257648942,2388.06,9044.81,1.3,0.4880952380952408,521.03,2388.15,8124.97,8.4621,0.03,394,2388,100.0,38.88,23.3422,0,🔥 High Temperature - Reduce Load,Medium Risk,192,53,False,0
1,140,-0.0006,-0.0001,100.0,518.67,0.5542168674698758,0.4327447133202611,0.4407494935854146,14.62,21.61,0.3703703703703667,2388.17,9055.85,1.3,0.39285714285714235,521.27,2388.05,8130.27,8.4397,0.03,393,2388,100.0,38.82,23.3704,0,🔥 High Temperature - Reduce Load,Medium Risk,192,52,False,0
1,141,-0.0023,0.0005,100.0,518.67,0.35542168674697905,0.4137780684543273,0.5570560432140432,14.62,21.61,0.5797101449275459,2388.13,9050.86,1.3,0.38095238095238315,521.06,2388.16,8120.93,8.4641,0.03,394,2388,100.0,39.02,23.2382,0,🔥 High Temperature - Reduce Load,Medium Risk,192,51,False,0
1,142,0.0026,0.0002,100.0,518.67,0.3915662650602485,0.5286679747111407,0.5261647535449043,14.62,21.61,0.5249597423510437,2388.1,9046.61,1.3,0.44047619047619335,520.44,2388.18,8124.87,8.4291,0.03,392,2388,100.0,38.71,23.2816,0,🔥 High Temperature - Reduce Load,Medium Risk,192,50,False,0
1,143,-0.0005,-0.0003,100.0,518.67,0.46987951807227546,0.48092435142795154,0.3706954760297094,14.62,21.61,0.6070853462157828,2388.13,9050.63,1.3,0.3988095238095255,520.98,2388.11,8126.81,8.4419,0.03,393,2388,100.0,38.79,23.2305,0,🔥 High Temperature - Reduce Load,Medium Risk,192,49,False,1
1,144,0.0025,-0.0004,100.0,518.67,0.5662650602409656,0.45454545454546036,0.3968602295746102,14.62,21.61,0.6312399355877574,2388.17,9049.33,1.3,0.4285714285714306,521.11,2388.17,8125.47,8.4601,0.03,393,2388,100.0,38.75,23.2249,0,🔥 High Temperature - Reduce Load,Medium Risk,192,48,False,1
1,145,-0.0004,-0.0001,100.0,518.67,0.5240963855421796,0.5206017004578172,0.46218771100607725,14.62,21.61,0.5120772946859802,2388.13,9046.92,1.3,0.4107142857142847,521.13,2388.15,8130.91,8.4644,0.03,395,2388,100.0,38.67,23.149,0,🔥 High Temperature - Reduce Load,Medium Risk,192,47,False,1
1,146,0.0002,-0.0003,100.0,518.67,0.4548192771084416,0.34248964464791953,0.44851451721809354,14.62,21.61,0.4428341384863188,2388.12,9045.99,1.3,0.4642857142857153,521.13,2388.12,8129.19,8.4312,0.03,392,2388,100.0,38.69,23.3233,0,🔥 High Temperature - Reduce Load,Medium Risk,192,46,False,1
1,147,0.0047,0.0001,100.0,518.67,0.3132530120481931,0.5190756485720556,0.4677582714382176,14.62,21.61,0.5217391304347814,2388.14,9041.24,1.3,0.5654761904761898,520.92,2388.12,8126.13,8.4428,0.03,393,2388,100.0,38.77,23.2684,0,🔥 High Temperature - Reduce Load,Medium Risk,192,45,False,1
1,148,0.001,-0.0004,100.0,518.67,0.5451807228915584,0.41399607586658504,0.5003376097231609,14.62,21.61,0.48148148148148096,2388.16,9040.93,1.3,0.38095238095238315,521.08,2388.15,8124.48,8.4276,0.03,392,2388,100.0,38.77,23.2498,0,🔥 High Temperature - Reduce Load,Medium Risk,192,44,False,1
1,149,0.0025,0.0004,100.0,518.67,0.5090361445783174,0.47394811423588834,0.4802498311951382,14.62,21.61,0.4331723027375176,2388.17,9057.24,1.3,0.5833333333333321,521.13,2388.15,8124.34,8.4731,0.03,394,2388,100.0,38.77,23.2565,0,🔥 High Temperature - Reduce Load,Medium Risk,192,43,False,1
1,150,0.001,-0.0003,100.0,518.67,0.5572289156626482,0.3917593198168774,0.45526671168129695,14.62,21.61,0.5990338164251341,2388.12,9044.76,1.3,0.44642857142857295,520.5,2388.21,8122.99,8.4726,0.03,394,2388,100.0,38.68,23.2082,0,🔥 High Temperature - Reduce Load,Medium Risk,192,42,False,1
1,151,-0.0019,-0.0001,100.0,518.67,0.48493975903616615,0.46544582515806354,0.5011816340310595,14.62,21.61,0.41223832528179116,2388.14,9048.12,1.3,0.4345238095238102,520.94,2388.22,8127.21,8.4612,0.03,394,2388,100.0,38.56,23.2277,0,🔥 High Temperature - Reduce Load,Medium Risk,192,41,False,1
1,152,0.0009,-0.0001,100.0,518.67,0.4397590361445509,0.6008284281665581,0.651249155975691,14.62,21.61,0.44605475040258113,2388.18,9043.9,1.3,0.5178571428571423,520.39,2388.19,8119.0,8.4572,0.03,395,2388,100.0,38.77,23.2369,0,🔥 High Temperature - Reduce Load,Medium Risk,192,40,False,1
1,153,0.0011,-0.0004,100.0,518.67,0.5361445783132694,0.395247438412909,0.5454085077650213,14.62,21.61,0.4557165861513539,2388.14,9049.43,1.3,0.5297619047619051,520.69,2388.17,8124.14,8.4435,0.03,393,2388,100.0,38.78,23.1719,0,🔥 High Temperature - Reduce Load,Medium Risk,192,39,False,1
1,154,-0.0012,0.0,100.0,518.67,0.4819277108433653,0.5666012644429941,0.5708980418636038,14.62,21.61,0.4380032206119182,2388.14,9049.08,1.3,0.523809523809522,520.72,2388.18,8129.24,8.4794,0.03,394,2388,100.0,38.82,23.2366,0,🔥 High Temperature - Reduce Load,Medium Risk,192,38,False,1
1,155,-0.0033,0.0002,100.0,518.67,0.4879518072289386,0.42206235011990856,0.5509790681971651,14.62,21.61,0.4895330112721439,2388.16,9049.56,1.3,0.45238095238095255,521.23,2388.17,8120.41,8.4729,0.03,394,2388,100.0,38.68,23.2749,0,🔥 High Temperature - Reduce Load,Medium Risk,192,37,False,1
1,156,-0.002,0.0003,100.0,518.67,0.5512048192771033,0.31763679965118996,0.6580013504388944,14.62,21.61,0.5458937198067702,2388.26,9044.21,1.3,0.4345238095238102,520.75,2388.16,8128.48,8.4432,0.03,395,2388,100.0,38.77,23.2791,0,🔥 High Temperature - Reduce Load,Medium Risk,192,36,False,1
1,157,-0.0018,0.0002,100.0,518.67,0.29819277108435926,0.588620013080444,0.5101282916948016,14.62,21.61,0.3977455716586178,2388.14,9053.12,1.3,0.5178571428571423,520.94,2388.17,8125.07,8.4328,0.03,392,2388,100.0,38.67,23.2354,0,🔥 High Temperature - Reduce Load,Medium Risk,192,35,False,1
1,158,-0.0023,0.0001,100.0,518.67,0.5030120481927725,0.5620231087857022,0.4699527346387562,14.62,21.61,0.5378421900161072,2388.2,9049.22,1.3,0.4940476190476204,520.88,2388.22,8126.33,8.4368,0.03,394,2388,100.0,38.75,23.2894,0,🔥 High Temperature - Reduce Load,Medium Risk,192,34,False,1
1,159,-0.0006,0.0001,100.0,518.67,0.5060240963855449,0.4033137126662325,0.6434841323430085,14.62,21.61,0.3752012882447531,2388.13,9048.06,1.3,0.5416666666666679,520.65,2388.23,8127.61,8.4403,0.03,394,2388,100.0,38.76,23.253,0,🔥 High Temperature - Reduce Load,Medium Risk,192,33,False,1
1,160,-0.0006,-0.0004,100.0,518.67,0.6746987951807455,0.42751253542621015,0.6048278190411871,14.62,21.61,0.32528180354266567,2388.21,9045.42,1.3,0.5892857142857153,520.47,2388.22,8122.68,8.4433,0.03,396,2388,100.0,38.52,23.2817,0,🔥 High Temperature - Reduce Load,Medium Risk,192,32,False,1
1,161,0.0008,0.0001,100.0,518.67,0.5391566265060135,0.5049051667756714,0.5918298446995252,14.62,21.61,0.4750402576489421,2388.18,9048.06,1.3,0.547619047619051,520.47,2388.18,8126.97,8.4405,0.03,394,2388,100.0,38.66,23.2962,0,🔥 High Temperature - Reduce Load,Medium Risk,192,31,False,1
1,162,-0.0005,0.0004,100.0,518.67,0.5843373493975719,0.4617396991497742,0.6959824442943976,14.62,21.61,0.4557165861513539,2388.15,9044.45,1.3,0.5595238095238102,520.44,2388.2,8123.77,8.5015,0.03,394,2388,100.0,38.78,23.1538,0,🔥 High Temperature - Reduce Load,Medium Risk,192,30,False,1
1,163,0.0003,-0.0004,100.0,518.67,0.4939759036144551,0.6431218661434528,0.6556380823767718,14.62,21.61,0.41223832528179116,2388.2,9049.24,1.3,0.6190476190476204,520.3,2388.2,8124.06,8.5129,0.03,393,2388,100.0,38.65,23.1419,0,🔥 High Temperature - Reduce Load,Medium Risk,192,29,False,1
1,164,0.0005,-0.0002,100.0,518.67,0.5903614457831168,0.608676695007631,0.5825455773126258,14.62,21.61,0.33011272141706627,2388.17,9048.92,1.3,0.5059523809523832,520.63,2388.28,8124.63,8.4803,0.03,394,2388,100.0,38.62,23.1761,0,🔥 High Temperature - Reduce Load,Medium Risk,192,28,False,1
1,165,0.001,0.0004,100.0,518.67,0.466867469879503,0.5666012644429941,0.43619176232275336,14.62,21.61,0.47342995169081803,2388.19,9039.09,1.3,0.6190476190476204,520.69,2388.24,8126.53,8.4922,0.03,393,2388,100.0,38.59,23.2129,0,🔥 High Temperature - Reduce Load,Medium Risk,192,27,False,1
1,166,-0.0022,-0.0003,100.0,518.67,0.6415662650602485,0.5598430346631815,0.6772451046590113,14.62,21.61,0.36714975845410436,2388.22,9043.11,1.3,0.601190476190478,520.02,2388.22,8119.14,8.4663,0.03,395,2388,100.0,38.62,23.145,0,🔥 High Temperature - Reduce Load,Medium Risk,192,26,False,1
1,167,0.0012,0.0003,100.0,518.67,0.5451807228915584,0.4968388925223479,0.5481093855503048,14.62,21.61,0.4380032206119182,2388.23,9042.05,1.3,0.5952380952380985,520.49,2388.18,8122.41,8.4632,0.03,394,2388,100.0,38.77,23.3011,0,🔥 High Temperature - Reduce Load,Medium Risk,192,25,False,1
